"fdc_id","data_type","description","food_category_id","publication_date"
"1751872","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751873","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751874","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751875","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751876","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751877","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751878","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751879","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751880","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751881","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751882","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751883","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751884","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751885","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751886","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751887","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751888","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751889","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751890","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751891","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751892","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751893","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751894","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751895","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751896","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751897","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751898","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751899","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751900","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751901","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751902","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751903","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751904","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751905","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751906","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751907","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751908","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751909","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751910","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751911","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751912","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751913","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751914","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751915","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751916","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751917","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751918","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751919","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751920","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751921","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751922","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751923","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751924","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751925","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751926","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751927","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751928","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751929","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751930","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751931","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751932","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751933","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751934","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751935","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751936","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751937","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751938","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751939","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751940","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751941","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751942","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751943","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751944","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751945","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751946","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751947","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751948","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751949","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751950","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751951","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751952","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751953","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751954","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751955","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751956","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751957","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751958","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751959","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751960","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751961","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751962","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751963","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751964","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751965","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751966","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751967","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751968","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751969","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751970","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751971","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751972","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751973","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751974","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751975","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751976","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751977","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751978","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751979","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751980","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751981","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751982","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751983","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751984","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751985","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751986","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751987","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751988","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751989","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751990","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751991","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751992","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1751993","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751994","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751995","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751996","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751997","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751998","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1751999","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752000","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752001","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752002","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752003","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752004","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752005","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752006","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752007","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752008","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752009","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752010","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752011","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752012","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752013","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752014","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752015","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752016","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752017","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752018","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752019","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752020","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752021","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752022","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752023","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752024","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752025","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752026","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752027","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752028","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752029","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752030","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752031","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752032","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752033","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752034","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752035","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752036","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752037","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752038","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752039","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752040","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752041","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752042","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752043","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752044","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752045","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752046","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752047","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752048","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752049","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752050","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752051","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752052","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752053","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752054","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752055","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752056","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752057","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752058","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752059","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752060","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752061","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752062","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752063","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752064","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752065","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752066","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752067","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752068","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752069","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752070","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752071","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752072","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752073","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752074","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752075","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752076","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752077","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752078","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752079","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752080","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752081","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752082","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752083","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752084","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752085","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752086","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752087","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752088","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752089","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752090","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752091","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752092","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752093","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752094","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752095","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752096","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
"1752097","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752098","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752099","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752100","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752101","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752102","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752103","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752104","sub_sample_food","ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE","14","2021-04-23"
"1752105","sub_sample_food","SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE","16","2021-04-23"
