"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"191392","748112","","1.0","1099","","whole in shell","64.6","1","",""
"191393","748112","","1.0","1099","","whole in shell","65.3","1","",""
"191394","748112","","1.0","1099","","whole in shell","65.6","1","",""
"191395","748112","","1.0","1099","","whole in shell","67.0","1","",""
"191396","748112","","1.0","1099","","yolk","16.5","1","",""
"191397","748112","","1.0","1099","","yolk","17.4","1","",""
"191398","748112","","1.0","1099","","yolk","17.8","1","",""
"191399","748112","","1.0","1099","","yolk","18.1","1","",""
"191400","748112","","1.0","1099","","yolk","18.8","1","",""
"191401","748112","","1.0","1099","","yolk","19.6","1","",""
"191402","748112","","1.0","1099","","yolk","20.0","1","",""
"191403","748112","","1.0","1099","","yolk","20.1","1","",""
"191404","748112","","1.0","1099","","yolk","20.3","1","",""
"191405","748112","","1.0","1099","","white","33.6","1","",""
"191406","748112","","1.0","1099","","white","34.8","1","",""
"191407","748112","","1.0","1099","","white","36.6","1","",""
"191408","748112","","1.0","1099","","white","36.7","1","",""
"191409","748112","","1.0","1099","","white","37.1","1","",""
"191410","748112","","1.0","1099","","white","37.5","1","",""
"191411","748112","","1.0","1099","","white","37.7","1","",""
"191412","748112","","1.0","1099","","white","38.0","1","",""
"191413","748112","","1.0","1099","","whole without shell","52.6","1","",""
"191414","748112","","1.0","1099","","whole without shell","53.7","1","",""
"191415","748112","","1.0","1099","","whole without shell","54.2","1","",""
"191416","748112","","1.0","1099","","whole without shell","54.7","1","",""
"191417","748112","","1.0","1099","","whole without shell","55.1","1","",""
"191418","748112","","1.0","1099","","whole without shell","56.7","1","",""
"191419","748112","","1.0","1099","","whole without shell","56.8","1","",""
"191420","748112","","1.0","1099","","whole without shell","57.0","1","",""
"191421","748112","","1.0","1099","","whole without shell","57.5","1","",""
"191422","748113","","1.0","1099","","whole in shell","61.7","1","",""
"191423","748113","","1.0","1099","","whole in shell","62.0","1","",""
"191424","748113","","1.0","1099","","whole in shell","62.1","1","",""
"191425","748113","","1.0","1099","","whole in shell","62.3","1","",""
"191426","748113","","1.0","1099","","whole in shell","62.9","1","",""
"191427","748113","","1.0","1099","","whole in shell","63.5","1","",""
"191428","748113","","1.0","1099","","whole in shell","63.9","1","",""
"191429","748113","","1.0","1099","","whole in shell","64.4","1","",""
"191430","748113","","1.0","1099","","whole in shell","64.7","1","",""
"191431","748113","","1.0","1099","","whole in shell","65.4","1","",""
"191432","748113","","1.0","1099","","whole in shell","66.6","1","",""
"191433","748113","","1.0","1099","","yolk","16.0","1","",""
"191434","748113","","1.0","1099","","yolk","16.2","1","",""
"191435","748113","","1.0","1099","","yolk","17.0","1","",""
"191436","748113","","1.0","1099","","yolk","17.4","1","",""
"191437","748113","","1.0","1099","","yolk","17.7","1","",""
"191438","748113","","1.0","1099","","yolk","18.3","1","",""
"191439","748113","","1.0","1099","","yolk","19.3","1","",""
"191440","748113","","1.0","1099","","yolk","19.5","1","",""
"191441","748113","","1.0","1099","","yolk","20.3","1","",""
"191442","748113","","1.0","1099","","yolk","21.1","1","",""
"191443","748113","","1.0","1099","","white","34.7","1","",""
"191444","748113","","1.0","1099","","white","34.9","1","",""
"191445","748113","","1.0","1099","","white","36.0","1","",""
"191446","748113","","1.0","1099","","white","36.4","1","",""
"191447","748113","","1.0","1099","","white","37.3","1","",""
"191448","748113","","1.0","1099","","white","37.4","1","",""
"191449","748113","","1.0","1099","","white","37.7","1","",""
"191450","748113","","1.0","1099","","white","38.2","1","",""
"191451","748113","","1.0","1099","","white","39.0","1","",""
"191452","748113","","1.0","1099","","white","39.8","1","",""
"191453","748113","","1.0","1099","","whole without shell","53.3","1","",""
"191454","748113","","1.0","1099","","whole without shell","53.4","1","",""
"191455","748113","","1.0","1099","","whole without shell","53.6","1","",""
"191456","748113","","1.0","1099","","whole without shell","54.2","1","",""
"191457","748113","","1.0","1099","","whole without shell","55.0","1","",""
"191458","748113","","1.0","1099","","whole without shell","55.2","1","",""
"191459","748113","","1.0","1099","","whole without shell","55.9","1","",""
"191460","748113","","1.0","1099","","whole without shell","56.0","1","",""
"191461","748113","","1.0","1099","","whole without shell","56.7","1","",""
"191462","748113","","1.0","1099","","whole without shell","57.2","1","",""
"191463","748113","","1.0","1099","","whole without shell","58.4","1","",""
"191464","748114","","1.0","1099","","whole in shell","62.1","1","",""
"191465","748114","","1.0","1099","","whole in shell","62.8","1","",""
"191466","748114","","1.0","1099","","whole in shell","62.9","1","",""
"191467","748114","","1.0","1099","","whole in shell","63.0","1","",""
"191468","748114","","1.0","1099","","whole in shell","63.2","1","",""
"191469","748114","","1.0","1099","","whole in shell","63.6","1","",""
"191470","748114","","1.0","1099","","whole in shell","64.0","1","",""
"191471","748114","","1.0","1099","","whole in shell","65.2","1","",""
"191472","748114","","1.0","1099","","whole in shell","65.5","1","",""
"191473","748114","","1.0","1099","","whole in shell","66.0","1","",""
"191474","748114","","1.0","1099","","yolk","16.9","1","",""
"191475","748114","","1.0","1099","","yolk","17.3","1","",""
"191476","748114","","1.0","1099","","yolk","17.5","1","",""
"191477","748114","","1.0","1099","","yolk","17.7","1","",""
"191478","748114","","1.0","1099","","yolk","18.7","1","",""
"191479","748114","","1.0","1099","","yolk","19.1","1","",""
"191480","748114","","1.0","1099","","yolk","19.8","1","",""
"191481","748114","","1.0","1099","","yolk","20.5","1","",""
"191482","748114","","1.0","1099","","yolk","21.6","1","",""
"191483","748114","","1.0","1099","","white","33.5","1","",""
"191484","748114","","1.0","1099","","white","34.6","1","",""
"191485","748114","","1.0","1099","","white","35.1","1","",""
"191486","748114","","1.0","1099","","white","35.4","1","",""
"191487","748114","","1.0","1099","","white","36.1","1","",""
"191488","748114","","1.0","1099","","white","36.5","1","",""
"191489","748114","","1.0","1099","","white","36.6","1","",""
"191490","748114","","1.0","1099","","white","37.0","1","",""
"191491","748114","","1.0","1099","","white","39.8","1","",""
"191492","748114","","1.0","1099","","whole without shell","52.6","1","",""
"191493","748114","","1.0","1099","","whole without shell","53.5","1","",""
"191494","748114","","1.0","1099","","whole without shell","54.2","1","",""
"191495","748114","","1.0","1099","","whole without shell","54.4","1","",""
"191496","748114","","1.0","1099","","whole without shell","54.5","1","",""
"191497","748114","","1.0","1099","","whole without shell","55.2","1","",""
"191498","748114","","1.0","1099","","whole without shell","55.3","1","",""
"191499","748114","","1.0","1099","","whole without shell","56.6","1","",""
"191500","748114","","1.0","1099","","whole without shell","56.7","1","",""
"191501","748114","","1.0","1099","","whole without shell","57.1","1","",""
"191502","748123","","1.0","1099","","whole in shell","61.4","1","",""
"191503","748123","","1.0","1099","","whole in shell","61.5","1","",""
"191504","748123","","1.0","1099","","whole in shell","61.8","1","",""
"191505","748123","","1.0","1099","","whole in shell","62.1","1","",""
"191506","748123","","1.0","1099","","whole in shell","62.5","1","",""
"191507","748123","","1.0","1099","","whole in shell","62.7","1","",""
"191508","748123","","1.0","1099","","whole in shell","63.5","1","",""
"191509","748123","","1.0","1099","","whole in shell","64.4","1","",""
"191510","748123","","1.0","1099","","whole in shell","64.6","1","",""
"191511","748123","","1.0","1099","","whole in shell","66.0","1","",""
"191512","748123","","1.0","1099","","whole in shell","67.2","1","",""
"191513","748123","","1.0","1099","","whole in shell","67.9","1","",""
"191514","748123","","1.0","1099","","yolk","16.8","1","",""
"191515","748123","","1.0","1099","","yolk","17.3","1","",""
"191516","748123","","1.0","1099","","yolk","17.5","1","",""
"191517","748123","","1.0","1099","","yolk","17.6","1","",""
"191518","748123","","1.0","1099","","yolk","17.9","1","",""
"191519","748123","","1.0","1099","","yolk","18.5","1","",""
"191520","748123","","1.0","1099","","yolk","18.6","1","",""
"191521","748123","","1.0","1099","","yolk","19.2","1","",""
"191522","748123","","1.0","1099","","yolk","20.2","1","",""
"191523","748123","","1.0","1099","","yolk","20.3","1","",""
"191524","748123","","1.0","1099","","white","33.7","1","",""
"191525","748123","","1.0","1099","","white","33.8","1","",""
"191526","748123","","1.0","1099","","white","33.9","1","",""
"191527","748123","","1.0","1099","","white","34.7","1","",""
"191528","748123","","1.0","1099","","white","35.6","1","",""
"191529","748123","","1.0","1099","","white","35.7","1","",""
"191530","748123","","1.0","1099","","white","36.7","1","",""
"191531","748123","","1.0","1099","","white","37.0","1","",""
"191532","748123","","1.0","1099","","white","38.1","1","",""
"191533","748123","","1.0","1099","","white","38.2","1","",""
"191534","748123","","1.0","1099","","white","40.2","1","",""
"191535","748123","","1.0","1099","","whole without shell","50.7","1","",""
"191536","748123","","1.0","1099","","whole without shell","52.3","1","",""
"191537","748123","","1.0","1099","","whole without shell","52.4","1","",""
"191538","748123","","1.0","1099","","whole without shell","52.6","1","",""
"191539","748123","","1.0","1099","","whole without shell","53.3","1","",""
"191540","748123","","1.0","1099","","whole without shell","54.0","1","",""
"191541","748123","","1.0","1099","","whole without shell","54.5","1","",""
"191542","748123","","1.0","1099","","whole without shell","55.5","1","",""
"191543","748123","","1.0","1099","","whole without shell","55.9","1","",""
"191544","748123","","1.0","1099","","whole without shell","57.3","1","",""
"191545","748123","","1.0","1099","","whole without shell","58.7","1","",""
"191546","748139","","1.0","1099","","whole in shell","53.4","1","",""
"191547","748139","","1.0","1099","","whole in shell","53.9","1","",""
"191548","748139","","1.0","1099","","whole in shell","55.0","1","",""
"191549","748139","","1.0","1099","","whole in shell","56.2","1","",""
"191550","748139","","1.0","1099","","whole in shell","56.3","1","",""
"191551","748139","","1.0","1099","","whole in shell","56.4","1","",""
"191552","748139","","1.0","1099","","whole in shell","57.2","1","",""
"191553","748139","","1.0","1099","","whole in shell","57.5","1","",""
"191554","748139","","1.0","1099","","yolk","13.0","1","",""
"191555","748139","","1.0","1099","","yolk","13.7","1","",""
"191556","748139","","1.0","1099","","yolk","14.4","1","",""
"191557","748139","","1.0","1099","","yolk","15.4","1","",""
"191558","748139","","1.0","1099","","yolk","15.9","1","",""
"191559","748139","","1.0","1099","","yolk","16.3","1","",""
"191560","748139","","1.0","1099","","yolk","17.2","1","",""
"191561","748139","","1.0","1099","","yolk","18.0","1","",""
"191562","748139","","1.0","1099","","white","29.7","1","",""
"191563","748139","","1.0","1099","","white","30.5","1","",""
"191564","748139","","1.0","1099","","white","32.2","1","",""
"191565","748139","","1.0","1099","","white","33.3","1","",""
"191566","748139","","1.0","1099","","white","33.5","1","",""
"191567","748139","","1.0","1099","","white","33.8","1","",""
"191568","748139","","1.0","1099","","white","35.1","1","",""
"191569","748139","","1.0","1099","","whole without shell","45.1","1","",""
"191570","748139","","1.0","1099","","whole without shell","46.8","1","",""
"191571","748139","","1.0","1099","","whole without shell","47.7","1","",""
"191572","748139","","1.0","1099","","whole without shell","48.5","1","",""
"191573","748139","","1.0","1099","","whole without shell","48.8","1","",""
"191574","748139","","1.0","1099","","whole without shell","49.2","1","",""
"191575","748139","","1.0","1099","","whole without shell","49.4","1","",""
"191576","748139","","1.0","1099","","whole without shell","49.8","1","",""
"191577","748140","","1.0","1099","","whole in shell","54.0","1","",""
"191578","748140","","1.0","1099","","whole in shell","54.2","1","",""
"191579","748140","","1.0","1099","","whole in shell","55.1","1","",""
"191580","748140","","1.0","1099","","whole in shell","55.3","1","",""
"191581","748140","","1.0","1099","","whole in shell","55.8","1","",""
"191582","748140","","1.0","1099","","whole in shell","58.2","1","",""
"191583","748140","","1.0","1099","","whole in shell","59.2","1","",""
